,Month,Year,Vehicle Category,Bidding Type,Quota,Successful Bids,Received Bids,Quota Premium,PQP,PQP 2024,Price in 2024
291,6,2016,Cat A,2,2252.0,2197.0,3957.0,55200.0,46454,46872.085999999996,55696.799999999996
292,6,2016,Cat B,1,1470.0,1463.0,3436.0,56000.0,48479,48915.310999999994,56503.99999999999
293,6,2016,Cat B,2,1463.0,1462.0,2914.0,57010.0,48479,48915.310999999994,57523.09
294,6,2016,Cat C,1,228.0,219.0,347.0,46434.0,44652,45053.867999999995,46851.905999999995
295,6,2016,Cat C,2,228.0,226.0,342.0,48002.0,44652,45053.867999999995,48434.018
296,6,2016,Cat D,1,407.0,395.0,529.0,6302.0,6451,6509.058999999999,6358.717999999999
297,6,2016,Cat D,2,422.0,389.0,495.0,6303.0,6451,6509.058999999999,6359.726999999999
298,6,2016,Cat E,1,536.0,533.0,860.0,55100.0,0,0.0,55595.899999999994
299,6,2016,Cat E,2,538.0,531.0,1009.0,57390.0,0,0.0,57906.509999999995
300,7,2016,Cat A,1,2222.0,2212.0,3194.0,52301.0,49519,49964.670999999995,52771.708999999995
301,7,2016,Cat A,2,2272.0,2246.0,3195.0,53000.0,49519,49964.670999999995,53476.99999999999
302,7,2016,Cat B,1,1469.0,1469.0,2547.0,56089.0,51630,52094.67,56593.80099999999
303,7,2016,Cat B,2,1463.0,1463.0,2439.0,57508.0,51630,52094.67,58025.57199999999
304,7,2016,Cat C,1,237.0,235.0,310.0,47889.0,44493,44893.437,48320.001
305,7,2016,Cat C,2,230.0,225.0,344.0,49890.0,44493,44893.437,50339.009999999995
306,7,2016,Cat D,1,409.0,365.0,525.0,6012.0,6369,6426.320999999999,6066.107999999999
307,7,2016,Cat D,2,430.0,424.0,586.0,6302.0,6369,6426.320999999999,6358.717999999999
308,7,2016,Cat E,1,517.0,517.0,750.0,56002.0,0,0.0,56506.018
309,7,2016,Cat E,2,521.0,500.0,821.0,57501.0,0,0.0,58018.50899999999
310,8,2016,Cat A,1,2018.0,1959.0,2712.0,52503.0,51518,51981.662,52975.526999999995
311,8,2016,Cat A,2,2034.0,2034.0,2803.0,53334.0,51518,51981.662,53814.005999999994
312,8,2016,Cat B,1,1336.0,1300.0,2156.0,57903.0,54463,54953.166999999994,58424.12699999999
313,8,2016,Cat B,2,1336.0,1334.0,2088.0,56500.0,54463,54953.166999999994,57008.49999999999
314,8,2016,Cat C,1,177.0,177.0,245.0,48302.0,46254,46670.28599999999,48736.71799999999
315,8,2016,Cat C,2,180.0,178.0,236.0,48001.0,46254,46670.28599999999,48433.009
316,8,2016,Cat D,1,403.0,400.0,558.0,6206.0,6254,6310.285999999999,6261.853999999999
317,8,2016,Cat D,2,365.0,321.0,541.0,6352.0,6254,6310.285999999999,6409.168
318,8,2016,Cat E,1,429.0,400.0,610.0,58201.0,0,0.0,58724.808999999994
319,8,2016,Cat E,2,450.0,450.0,618.0,56956.0,0,0.0,57468.60399999999
320,9,2016,Cat A,1,2067.0,2011.0,2739.0,51506.0,53339,53819.05099999999,51969.554
321,9,2016,Cat A,2,2008.0,1993.0,2610.0,50000.0,53339,53819.05099999999,50449.99999999999
322,9,2016,Cat B,1,1372.0,1358.0,2183.0,57002.0,56835,57346.51499999999,57515.018
323,9,2016,Cat B,2,1338.0,1334.0,2017.0,55501.0,56835,57346.51499999999,56000.50899999999
324,9,2016,Cat C,1,175.0,175.0,260.0,49801.0,48047,48479.422999999995,50249.208999999995
325,9,2016,Cat C,2,177.0,165.0,237.0,49890.0,48047,48479.422999999995,50339.009999999995
326,9,2016,Cat D,1,362.0,334.0,521.0,6452.0,6247,6303.222999999999,6510.067999999999
327,9,2016,Cat D,2,403.0,402.0,478.0,6501.0,6247,6303.222999999999,6559.508999999999
328,9,2016,Cat E,1,458.0,450.0,723.0,56889.0,0,0.0,57401.001
329,9,2016,Cat E,2,429.0,429.0,592.0,55201.0,0,0.0,55697.808999999994
330,10,2016,Cat A,1,2064.0,1979.0,2938.0,51507.0,52108,52576.971999999994,51970.562999999995
331,10,2016,Cat A,2,2023.0,2021.0,2584.0,50991.0,52108,52576.971999999994,51449.918999999994
332,10,2016,Cat B,1,1350.0,1246.0,1785.0,53001.0,56751,57261.75899999999,53478.00899999999
333,10,2016,Cat B,2,1340.0,1329.0,1768.0,56410.0,56751,57261.75899999999,56917.689999999995
334,10,2016,Cat C,1,176.0,172.0,232.0,48702.0,48963,49403.666999999994,49140.31799999999
335,10,2016,Cat C,2,188.0,187.0,252.0,45589.0,48963,49403.666999999994,45999.30099999999
336,10,2016,Cat D,1,387.0,359.0,498.0,6353.0,6305,6361.744999999999,6410.177
337,10,2016,Cat D,2,360.0,356.0,430.0,6354.0,6305,6361.744999999999,6411.186
338,10,2016,Cat E,1,436.0,435.0,642.0,54200.0,0,0.0,54687.799999999996
339,10,2016,Cat E,2,429.0,428.0,678.0,56340.0,0,0.0,56847.06
340,11,2016,Cat A,1,1929.0,1929.0,2800.0,52668.0,51641,52105.76899999999,53142.011999999995
341,11,2016,Cat A,2,1846.0,1846.0,2536.0,50951.0,54641,55132.76899999999,51409.558999999994
342,11,2016,Cat B,1,1347.0,1345.0,2012.0,56206.0,56053,56557.47699999999,56711.85399999999
343,11,2016,Cat B,2,1254.0,1253.0,1708.0,53001.0,56053,56557.47699999999,53478.00899999999
344,11,2016,Cat C,1,185.0,181.0,283.0,48001.0,48381,48816.429,48433.009
345,11,2016,Cat C,2,182.0,181.0,286.0,49002.0,48381,48816.429,49443.018
346,11,2016,Cat D,1,399.0,396.0,457.0,6311.0,6370,6427.329999999999,6367.798999999999
347,11,2016,Cat D,2,375.0,331.0,520.0,6212.0,6370,6427.329999999999,6267.907999999999
348,11,2016,Cat E,1,401.0,388.0,641.0,56000.0,0,0.0,56503.99999999999
349,11,2016,Cat E,2,401.0,397.0,531.0,54901.0,0,0.0,55395.109
350,12,2016,Cat A,1,1844.0,1812.0,2335.0,48000.0,51271,51732.43899999999,48431.99999999999
351,12,2016,Cat A,2,1844.0,1843.0,2554.0,49751.0,51271,51732.43899999999,50198.759
352,12,2016,Cat B,1,1245.0,1237.0,1494.0,46229.0,55187,55683.683,46645.060999999994
353,12,2016,Cat B,2,1244.0,1242.0,2052.0,51109.0,55187,55683.683,51568.98099999999
354,12,2016,Cat C,1,185.0,183.0,262.0,51209.0,48498,48934.481999999996,51669.880999999994
355,12,2016,Cat C,2,182.0,176.0,274.0,49500.0,48498,48934.481999999996,49945.49999999999
356,12,2016,Cat D,1,374.0,368.0,436.0,6113.0,6364,6421.275999999999,6168.016999999999
357,12,2016,Cat D,2,415.0,408.0,484.0,6101.0,6364,6421.275999999999,6155.909
358,12,2016,Cat E,1,413.0,411.0,643.0,50010.0,0,0.0,50460.09
359,12,2016,Cat E,2,404.0,404.0,668.0,50389.0,0,0.0,50842.501
360,1,2017,Cat A,1,1877.0,1870.0,2260.0,50101.0,50645,51404.674999999996,50852.51499999999
361,1,2017,Cat A,2,1846.0,1766.0,2437.0,50889.0,50645,51404.674999999996,51652.33499999999
362,1,2017,Cat B,1,1252.0,1243.0,1835.0,53106.0,52660,53449.899999999994,53902.59
363,1,2017,Cat B,2,1246.0,1226.0,1967.0,52807.0,52660,53449.899999999994,53599.104999999996
364,1,2017,Cat C,1,183.0,180.0,271.0,46302.0,48668,49398.02,46996.53
365,1,2017,Cat C,2,186.0,173.0,254.0,47001.0,48668,49398.02,47706.01499999999
366,1,2017,Cat D,1,376.0,374.0,438.0,6053.0,6241,6334.615,6143.794999999999
367,1,2017,Cat D,2,377.0,331.0,412.0,6052.0,6241,6334.615,6142.78
368,1,2017,Cat E,1,401.0,394.0,648.0,53001.0,0,0.0,53796.01499999999
369,1,2017,Cat E,2,400.0,381.0,662.0,52600.0,0,0.0,53388.99999999999
370,2,2017,Cat A,1,2060.0,2051.0,2691.0,48401.0,50394,51149.909999999996,49127.01499999999
371,2,2017,Cat A,2,2133.0,2089.0,2926.0,49430.0,50394,51149.909999999996,50171.45
372,2,2017,Cat B,1,1366.0,1352.0,1783.0,48209.0,52077,52858.15499999999,48932.134999999995
373,2,2017,Cat B,2,1377.0,1377.0,2126.0,50621.0,52077,52858.15499999999,51380.314999999995
374,2,2017,Cat C,1,164.0,155.0,268.0,48901.0,48503,49230.545,49634.51499999999
375,2,2017,Cat C,2,174.0,171.0,249.0,49810.0,48503,49230.545,50557.149999999994
376,2,2017,Cat D,1,348.0,326.0,534.0,6412.0,6141,6233.115,6508.179999999999
377,2,2017,Cat D,2,392.0,384.0,753.0,6801.0,6141,6233.115,6903.014999999999
378,2,2017,Cat E,1,488.0,488.0,805.0,48556.0,0,0.0,49284.34
379,2,2017,Cat E,2,500.0,483.0,800.0,51000.0,0,0.0,51764.99999999999
380,3,2017,Cat A,1,2061.0,2045.0,3190.0,50789.0,49429,50170.435,51550.83499999999
381,3,2017,Cat A,2,2096.0,2096.0,2961.0,51765.0,49429,50170.435,52541.475
382,3,2017,Cat B,1,1371.0,1368.0,2298.0,53300.0,50347,51102.204999999994,54099.49999999999
383,3,2017,Cat B,2,1357.0,1345.0,2081.0,54000.0,50347,51102.204999999994,54809.99999999999
384,3,2017,Cat C,1,170.0,170.0,216.0,49002.0,48788,49519.81999999999,49737.03
385,3,2017,Cat C,2,164.0,163.0,251.0,47036.0,48788,49519.81999999999,47741.53999999999
386,3,2017,Cat D,1,368.0,359.0,546.0,7483.0,6256,6349.839999999999,7595.244999999999
387,3,2017,Cat D,2,355.0,354.0,453.0,8081.0,6256,6349.839999999999,8202.214999999998
388,3,2017,Cat E,1,482.0,478.0,763.0,53001.0,0,0.0,53796.01499999999
389,3,2017,Cat E,2,499.0,499.0,783.0,54501.0,0,0.0,55318.51499999999
390,4,2017,Cat A,1,2068.0,2061.0,2486.0,52000.0,50230,50983.45,52779.99999999999
391,4,2017,Cat A,2,2052.0,2030.0,2442.0,51600.0,50230,50983.45,52373.99999999999
392,4,2017,Cat B,1,1360.0,1360.0,1970.0,54405.0,52008,52788.119999999995,55221.075
393,4,2017,Cat B,2,1369.0,1365.0,2000.0,54406.0,52008,52788.119999999995,55222.09
394,4,2017,Cat C,1,162.0,162.0,351.0,45906.0,48009,48729.134999999995,46594.59
395,4,2017,Cat C,2,163.0,162.0,509.0,26501.0,48009,48729.134999999995,26898.514999999996
396,4,2017,Cat D,1,355.0,354.0,482.0,7589.0,6814,6916.209999999999,7702.834999999999
397,4,2017,Cat D,2,347.0,325.0,512.0,6712.0,6814,6916.209999999999,6812.679999999999
398,4,2017,Cat E,1,486.0,485.0,748.0,54556.0,0,0.0,55374.34
399,4,2017,Cat E,2,482.0,477.0,712.0,54616.0,0,0.0,55435.24
400,5,2017,Cat A,1,1905.0,1905.0,2240.0,51106.0,50665,51424.975,51872.59
401,5,2017,Cat A,2,1920.0,1913.0,2601.0,46489.0,50665,51424.975,47186.33499999999
402,5,2017,Cat B,1,1320.0,1316.0,1996.0,55414.0,52491,53278.365,56245.20999999999
403,5,2017,Cat B,2,1325.0,1325.0,1725.0,53001.0,52491,53278.365,53796.01499999999
404,5,2017,Cat C,1,1084.0,1078.0,2586.0,26029.0,44526,45193.88999999999,26419.434999999998
405,5,2017,Cat C,2,1085.0,1084.0,2492.0,30600.0,44526,45193.88999999999,31058.999999999996
406,5,2017,Cat D,1,455.0,433.0,567.0,6301.0,7180,7287.699999999999,6395.514999999999
407,5,2017,Cat D,2,476.0,470.0,602.0,6101.0,7180,7287.699999999999,6192.514999999999
408,5,2017,Cat E,1,529.0,528.0,755.0,55000.0,0,0.0,55824.99999999999
409,5,2017,Cat E,2,532.0,506.0,731.0,52000.0,0,0.0,52779.99999999999
410,6,2017,Cat A,1,1898.0,1893.0,2245.0,45201.0,50625,51384.37499999999,45879.01499999999
411,6,2017,Cat A,2,1906.0,1898.0,2302.0,42801.0,50625,51384.37499999999,43443.015
412,6,2017,Cat B,1,1325.0,1324.0,1582.0,50110.0,54088,54899.31999999999,50861.649999999994
413,6,2017,Cat B,2,1321.0,1320.0,1651.0,47501.0,54088,54899.31999999999,48213.51499999999
414,6,2017,Cat C,1,1091.0,1087.0,2309.0,38501.0,37513,38075.695,39078.515
415,6,2017,Cat C,2,1086.0,1085.0,2125.0,36879.0,37513,38075.695,37432.185
416,6,2017,Cat D,1,476.0,455.0,743.0,6101.0,7045,7150.674999999999,6192.514999999999
417,6,2017,Cat D,2,459.0,360.0,931.0,6001.0,7045,7150.674999999999,6091.014999999999
418,6,2017,Cat E,1,528.0,528.0,878.0,50526.0,0,0.0,51283.88999999999
419,6,2017,Cat E,2,553.0,519.0,925.0,48001.0,0,0.0,48721.01499999999
420,7,2017,Cat A,1,1904.0,1902.0,2296.0,42801.0,48200,48922.99999999999,43443.015
421,7,2017,Cat A,2,1907.0,1905.0,2389.0,44002.0,48200,48922.99999999999,44662.03
422,7,2017,Cat B,1,1322.0,1321.0,1910.0,49802.0,52473,53260.094999999994,50549.02999999999
423,7,2017,Cat B,2,1322.0,1314.0,1784.0,50001.0,52473,53260.094999999994,50751.01499999999
424,7,2017,Cat C,1,1088.0,1078.0,2189.0,40212.0,34070,34581.049999999996,40815.17999999999
425,7,2017,Cat C,2,1085.0,1084.0,1943.0,42809.0,34070,34581.049999999996,43451.134999999995
426,7,2017,Cat D,1,474.0,377.0,819.0,6001.0,6468,6565.0199999999995,6091.014999999999
427,7,2017,Cat D,2,552.0,424.0,1044.0,5851.0,6468,6565.0199999999995,5938.764999999999
428,7,2017,Cat E,1,528.0,521.0,872.0,49899.0,0,0.0,50647.48499999999
429,7,2017,Cat E,2,562.0,516.0,941.0,50101.0,0,0.0,50852.51499999999
430,8,2017,Cat A,1,1817.0,1812.0,2403.0,46778.0,45400,46080.99999999999,47479.67
431,8,2017,Cat A,2,1817.0,1817.0,2148.0,42900.0,45400,46080.99999999999,43543.49999999999
432,8,2017,Cat B,1,1286.0,1281.0,1978.0,53711.0,50972,51736.579999999994,54516.66499999999
433,8,2017,Cat B,2,1293.0,1290.0,1683.0,51000.0,50972,51736.579999999994,51764.99999999999
434,8,2017,Cat C,1,454.0,445.0,742.0,42801.0,35839,36376.585,43443.015
435,8,2017,Cat C,2,445.0,436.0,836.0,42004.0,35839,36376.585,42634.06
436,8,2017,Cat D,1,574.0,508.0,879.0,5701.0,6060,6150.9,5786.514999999999
437,8,2017,Cat D,2,605.0,588.0,1069.0,3512.0,6060,6150.9,3564.68
438,8,2017,Cat E,1,547.0,545.0,822.0,52751.0,0,0.0,53542.26499999999
439,8,2017,Cat E,2,586.0,562.0,781.0,50000.0,0,0.0,50749.99999999999
440,9,2017,Cat A,1,1820.0,1806.0,2195.0,36001.0,44081,44742.215,36541.015
441,9,2017,Cat A,2,1815.0,1815.0,3469.0,42902.0,44081,44742.215,43545.53
442,9,2017,Cat B,1,1290.0,1290.0,1704.0,49000.0,50355,51110.325,49734.99999999999
443,9,2017,Cat B,2,1288.0,1288.0,1859.0,49189.0,50355,51110.325,49926.83499999999
444,9,2017,Cat C,1,453.0,406.0,695.0,43002.0,40535,41143.024999999994,43647.03
445,9,2017,Cat C,2,453.0,453.0,706.0,46890.0,40535,41143.024999999994,47593.35
446,9,2017,Cat D,1,543.0,535.0,871.0,5402.0,5528,5610.919999999999,5483.03
447,9,2017,Cat D,2,494.0,493.0,727.0,5501.0,5528,5610.919999999999,5583.514999999999
448,9,2017,Cat E,1,543.0,543.0,805.0,48005.0,0,0.0,48725.075
449,9,2017,Cat E,2,565.0,563.0,905.0,49012.0,0,0.0,49747.17999999999
450,10,2017,Cat A,1,1829.0,1827.0,2808.0,41761.0,42564,43202.46,42387.41499999999
451,10,2017,Cat A,2,1815.0,1809.0,2391.0,41617.0,42564,43202.46,42241.255
452,10,2017,Cat B,1,1285.0,1284.0,1646.0,48109.0,50451,51207.76499999999,48830.634999999995
453,10,2017,Cat B,2,1285.0,1277.0,1718.0,49996.0,50451,51207.76499999999,50745.939999999995
454,10,2017,Cat C,1,492.0,492.0,723.0,48902.0,42953,43597.295,49635.53
455,10,2017,Cat C,2,445.0,443.0,611.0,51890.0,42953,43597.295,52668.35
456,10,2017,Cat D,1,485.0,484.0,721.0,5010.0,5328,5407.919999999999,5085.15
457,10,2017,Cat D,2,478.0,449.0,687.0,4903.0,5328,5407.919999999999,4976.544999999999
458,10,2017,Cat E,1,540.0,528.0,869.0,49000.0,0,0.0,49734.99999999999
459,10,2017,Cat E,2,542.0,539.0,809.0,52000.0,0,0.0,52779.99999999999
460,11,2017,Cat A,1,1683.0,1683.0,3430.0,47112.0,41994,42623.909999999996,47818.67999999999
461,11,2017,Cat A,2,1686.0,1679.0,2721.0,46791.0,41994,42623.909999999996,47492.865
462,11,2017,Cat B,1,1376.0,1375.0,2515.0,57414.0,50168,50920.52,58275.20999999999
463,11,2017,Cat B,2,1383.0,1383.0,2173.0,57390.0,50168,50920.52,58250.84999999999
464,11,2017,Cat C,1,242.0,200.0,375.0,58036.0,45915,46603.725,58906.53999999999
465,11,2017,Cat C,2,244.0,241.0,356.0,57701.0,45915,46603.725,58566.51499999999
466,11,2017,Cat D,1,509.0,502.0,683.0,5502.0,5005,5080.075,5584.53
467,11,2017,Cat D,2,538.0,533.0,708.0,5992.0,5005,5080.075,6081.879999999999
468,11,2017,Cat E,1,524.0,495.0,867.0,57000.0,0,0.0,57854.99999999999
469,11,2017,Cat E,2,516.0,498.0,844.0,57501.0,0,0.0,58363.51499999999
470,12,2017,Cat A,1,1680.0,1667.0,2158.0,42339.0,42698,43338.469999999994,42974.085
471,12,2017,Cat A,2,1687.0,1654.0,1970.0,38200.0,42698,43338.469999999994,38772.99999999999
472,12,2017,Cat B,1,1375.0,1375.0,1805.0,53711.0,51850,52627.74999999999,54516.66499999999
473,12,2017,Cat B,2,1374.0,1367.0,1634.0,47002.0,51850,52627.74999999999,47707.03
474,12,2017,Cat C,1,285.0,279.0,454.0,42000.0,51071,51837.064999999995,42629.99999999999
475,12,2017,Cat C,2,246.0,232.0,482.0,45112.0,51071,51837.064999999995,45788.67999999999
476,12,2017,Cat D,1,516.0,500.0,791.0,6552.0,5385,5465.775,6650.28
477,12,2017,Cat D,2,514.0,458.0,743.0,7501.0,5385,5465.775,7613.514999999999
478,12,2017,Cat E,1,542.0,537.0,831.0,54334.0,0,0.0,55149.009999999995
479,12,2017,Cat E,2,531.0,529.0,1003.0,48011.0,0,0.0,48731.16499999999
480,1,2018,Cat A,1,1693.0,1693.0,2264.0,41400.0,42970,43700.49,42103.799999999996
481,1,2018,Cat A,2,1713.0,1708.0,1938.0,36890.0,42970,43700.49,37517.13
482,1,2018,Cat B,1,1374.0,1368.0,1811.0,45289.0,52271,53159.606999999996,46058.91299999999
483,1,2018,Cat B,2,1381.0,1380.0,1654.0,42661.0,52271,53159.606999999996,43386.236999999994
484,1,2018,Cat C,1,249.0,247.0,458.0,40101.0,50607,51467.318999999996,40782.717
485,1,2018,Cat C,2,257.0,247.0,399.0,39000.0,50607,51467.318999999996,39662.99999999999
486,1,2018,Cat D,1,525.0,413.0,919.0,7701.0,5910,6010.469999999999,7831.9169999999995
487,1,2018,Cat D,2,565.0,500.0,786.0,8001.0,5910,6010.469999999999,8137.016999999999
488,1,2018,Cat E,1,518.0,518.0,923.0,47390.0,0,0.0,48195.63
489,1,2018,Cat E,2,515.0,495.0,817.0,44000.0,0,0.0,44747.99999999999
490,2,2018,Cat A,1,1557.0,1534.0,2389.0,40000.0,42122,42838.07399999999,40679.99999999999
491,2,2018,Cat A,2,1562.0,1561.0,2073.0,36810.0,42122,42838.07399999999,37435.77
492,2,2018,Cat B,1,1396.0,1396.0,1831.0,42322.0,50578,51437.825999999994,43041.473999999995
493,2,2018,Cat B,2,1391.0,1379.0,1744.0,39000.0,50578,51437.825999999994,39662.99999999999
494,2,2018,Cat C,1,249.0,249.0,486.0,38303.0,46992,47790.863999999994,38954.151
495,2,2018,Cat C,2,257.0,256.0,489.0,36859.0,46992,47790.863999999994,37485.602999999996
496,2,2018,Cat D,1,624.0,608.0,933.0,8451.0,6875,6991.874999999999,8594.667
497,2,2018,Cat D,2,577.0,568.0,1073.0,7667.0,6875,6991.874999999999,7797.338999999999
498,2,2018,Cat E,1,566.0,562.0,790.0,39903.0,0,0.0,40581.350999999995
499,2,2018,Cat E,2,586.0,581.0,1216.0,38801.0,0,0.0,39460.617
500,3,2018,Cat A,1,1580.0,1572.0,2405.0,38830.0,39274,39941.657999999996,39490.10999999999
501,3,2018,Cat A,2,1559.0,1551.0,2117.0,38000.0,39274,39941.657999999996,38645.99999999999
502,3,2018,Cat B,1,1390.0,1390.0,1731.0,39001.0,44998,45762.96599999999,39664.017
503,3,2018,Cat B,2,1402.0,1374.0,1639.0,37010.0,44998,45762.96599999999,37639.17
504,3,2018,Cat C,1,247.0,202.0,446.0,36003.0,40230,40913.909999999996,36615.051
505,3,2018,Cat C,2,247.0,234.0,378.0,35001.0,40230,40913.909999999996,35596.017
506,3,2018,Cat D,1,528.0,525.0,885.0,8009.0,7646,7775.981999999999,8145.152999999999
507,3,2018,Cat D,2,522.0,517.0,803.0,7602.0,7646,7775.981999999999,7731.2339999999995
508,3,2018,Cat E,1,571.0,525.0,967.0,39000.0,0,0.0,39662.99999999999
509,3,2018,Cat E,2,571.0,564.0,977.0,38000.0,0,0.0,38645.99999999999
510,4,2018,Cat A,1,1566.0,1564.0,1888.0,37000.0,38655,39312.134999999995,37629.0
511,4,2018,Cat A,2,1566.0,1566.0,2027.0,38510.0,38655,39312.134999999995,39164.67
512,4,2018,Cat B,1,1389.0,1388.0,1689.0,37605.0,40881,41575.977,38244.284999999996
513,4,2018,Cat B,2,1417.0,1414.0,1919.0,37330.0,40881,41575.977,37964.60999999999
514,4,2018,Cat C,1,292.0,290.0,500.0,34001.0,37545,38183.265,34579.017
515,4,2018,Cat C,2,260.0,181.0,461.0,34202.0,37545,38183.265,34783.433999999994
516,4,2018,Cat D,1,516.0,483.0,953.0,7114.0,7906,8040.401999999999,7234.937999999999
517,4,2018,Cat D,2,518.0,515.0,727.0,7115.0,7906,8040.401999999999,7235.954999999999
518,4,2018,Cat E,1,612.0,604.0,967.0,38039.0,0,0.0,38685.66299999999
519,4,2018,Cat E,2,573.0,571.0,1027.0,38389.0,0,0.0,39041.613
520,5,2018,Cat A,1,1435.0,1428.0,1836.0,38941.0,38192,38841.263999999996,39602.996999999996
521,5,2018,Cat A,2,1434.0,1422.0,1805.0,38001.0,38192,38841.263999999996,38647.017
522,5,2018,Cat B,1,1280.0,1267.0,2155.0,38501.0,38712,39370.104,39155.517
523,5,2018,Cat B,2,1283.0,1247.0,1915.0,37989.0,38712,39370.104,38634.812999999995
524,5,2018,Cat C,1,308.0,188.0,611.0,33190.0,35729,36336.393,33754.229999999996
525,5,2018,Cat C,2,385.0,382.0,786.0,29901.0,35729,36336.393,30409.316999999995
526,5,2018,Cat D,1,560.0,515.0,1171.0,7204.0,7660,7790.219999999999,7326.467999999999
527,5,2018,Cat D,2,529.0,529.0,898.0,7115.0,7660,7790.219999999999,7235.954999999999
528,5,2018,Cat E,1,565.0,562.0,1008.0,38600.0,0,0.0,39256.2
529,5,2018,Cat E,2,558.0,533.0,836.0,38700.0,0,0.0,39357.899999999994
530,6,2018,Cat A,1,1441.0,1440.0,1696.0,36426.0,38214,38863.638,37045.242
531,6,2018,Cat A,2,1446.0,1437.0,1818.0,34110.0,38214,38863.638,34689.869999999995
532,6,2018,Cat B,1,1293.0,1285.0,1727.0,36000.0,37906,38550.401999999995,36612.0
533,6,2018,Cat B,2,1316.0,1311.0,1729.0,33900.0,37906,38550.401999999995,34476.299999999996
534,6,2018,Cat C,1,425.0,417.0,685.0,29902.0,33717,34290.189,30410.334
535,6,2018,Cat C,2,308.0,293.0,548.0,32001.0,33717,34290.189,32545.016999999996
536,6,2018,Cat D,1,572.0,487.0,828.0,7001.0,7360,7485.119999999999,7120.016999999999
537,6,2018,Cat D,2,527.0,517.0,771.0,6889.0,7360,7485.119999999999,7006.112999999999
538,6,2018,Cat E,1,559.0,525.0,927.0,37000.0,0,0.0,37629.0
539,6,2018,Cat E,2,581.0,580.0,868.0,34400.0,0,0.0,34984.799999999996
540,7,2018,Cat A,1,1435.0,1427.0,1626.0,25000.0,37165,37796.80499999999,25424.999999999996
541,7,2018,Cat A,2,1443.0,1412.0,3100.0,32699.0,37165,37796.80499999999,33254.882999999994
542,7,2018,Cat B,1,1288.0,1288.0,1637.0,31000.0,36888,37515.096,31526.999999999996
543,7,2018,Cat B,2,1285.0,1278.0,1919.0,32551.0,36888,37515.096,33104.367
544,7,2018,Cat C,1,313.0,272.0,535.0,31092.0,32200,32747.399999999998,31620.564
545,7,2018,Cat C,2,320.0,249.0,538.0,30889.0,32200,32747.399999999998,31414.112999999998
546,7,2018,Cat D,1,612.0,587.0,807.0,6514.0,7073,7193.240999999999,6624.737999999999
547,7,2018,Cat D,2,537.0,533.0,772.0,6189.0,7073,7193.240999999999,6294.213
548,7,2018,Cat E,1,591.0,582.0,975.0,31001.0,0,0.0,31528.016999999996
549,7,2018,Cat E,2,558.0,558.0,1082.0,32809.0,0,0.0,33366.753
550,8,2018,Cat A,1,1672.0,1672.0,3633.0,33798.0,34197,34778.348999999995,34372.566
551,8,2018,Cat A,2,1695.0,1695.0,2948.0,31997.0,34197,34778.348999999995,32540.948999999997
552,8,2018,Cat B,1,1265.0,1256.0,2132.0,34381.0,34991,35585.846999999994,34965.477
553,8,2018,Cat B,2,1272.0,1259.0,2031.0,32429.0,34991,35585.846999999994,32980.293
554,8,2018,Cat C,1,379.0,330.0,549.0,30389.0,31163,31692.770999999997,30905.612999999998
555,8,2018,Cat C,2,409.0,204.0,635.0,29902.0,31163,31692.770999999997,30410.334
556,8,2018,Cat D,1,845.0,791.0,1208.0,5514.0,6819,6934.923,5607.737999999999
557,8,2018,Cat D,2,824.0,823.0,1176.0,4889.0,6819,6934.923,4972.112999999999
558,8,2018,Cat E,1,536.0,524.0,896.0,33420.0,0,0.0,33988.14
559,8,2018,Cat E,2,527.0,525.0,927.0,32311.0,0,0.0,32860.287
560,9,2018,Cat A,1,1664.0,1661.0,2488.0,30209.0,32339,32888.763,30722.552999999996
561,9,2018,Cat A,2,1664.0,1655.0,2059.0,28000.0,32339,32888.763,28475.999999999996
562,9,2018,Cat B,1,1274.0,1268.0,1959.0,32001.0,33377,33944.409,32545.016999999996
563,9,2018,Cat B,2,1278.0,1269.0,1859.0,31307.0,33377,33944.409,31839.218999999997
564,9,2018,Cat C,1,386.0,381.0,612.0,27001.0,30696,31217.832,27460.016999999996
565,9,2018,Cat C,2,542.0,529.0,921.0,27104.0,30696,31217.832,27564.767999999996
566,9,2018,Cat D,1,874.0,867.0,1213.0,4390.0,6166,6270.821999999999,4464.629999999999
567,9,2018,Cat D,2,821.0,821.0,1098.0,4214.0,6166,6270.821999999999,4285.638
568,9,2018,Cat E,1,540.0,506.0,1006.0,31801.0,0,0.0,32341.617
569,9,2018,Cat E,2,530.0,519.0,928.0,32000.0,0,0.0,32543.999999999996
570,10,2018,Cat A,1,1664.0,1661.0,2488.0,30209.0,30284,30798.827999999998,30722.552999999996
571,10,2018,Cat A,2,1664.0,1655.0,2059.0,28000.0,30284,30798.827999999998,28475.999999999996
572,10,2018,Cat B,1,1271.0,1241.0,1886.0,31301.0,32279,32827.742999999995,31833.117
573,10,2018,Cat B,2,1273.0,1267.0,1856.0,31302.0,32279,32827.742999999995,31834.134
574,10,2018,Cat C,1,342.0,340.0,522.0,28501.0,29397,29896.748999999996,28985.516999999996
575,10,2018,Cat C,2,350.0,349.0,470.0,29501.0,29397,29896.748999999996,30002.516999999996
576,10,2018,Cat D,1,827.0,809.0,1140.0,4109.0,5285,5374.844999999999,4178.852999999999
